trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
37148556_397052,13:52:00,13:52:00,1474595,20,,0,
37148556_397052,13:56:00,13:57:00,1474594,21,,0,
37148556_397052,13:58:00,13:58:00,1474593,22,,0,
37148556_397052,14:03:00,14:03:00,1474592,23,,0,
37148556_397052,14:07:00,14:07:00,1474591,24,,0,
37148556_397052,14:10:00,14:10:00,1474590,25,,0,
37148556_397052,14:12:00,14:12:00,1474589,26,,0,
37148556_397052,14:18:00,14:18:00,1474588,27,,1,
37148558_397054,12:30:00,12:30:00,1474614,0,,0,
37148558_397054,12:34:00,12:34:00,1474613,1,,0,
37148558_397054,12:44:00,12:45:00,1474612,2,,0,
37148558_397054,12:55:00,12:55:00,1474611,3,,1,
37148559_397055,12:30:00,12:30:00,1474614,0,,0,
37148559_397055,12:34:00,12:34:00,1474613,1,,0,
37148559_397055,12:44:00,12:45:00,1474612,2,,0,
37148559_397055,12:55:00,12:55:00,1474611,3,,1,
37148560_397056,11:35:00,11:35:00,1474588,0,,0,
37148560_397056,11:38:00,11:38:00,1474589,1,,0,
37148560_397056,11:41:00,11:41:00,1474590,2,,0,
37148560_397056,11:42:00,11:42:00,1474591,3,,0,
37148560_397056,11:45:00,11:45:00,1474592,4,,0,
37148560_397056,11:50:00,11:50:00,1474593,5,,0,
37148560_397056,11:55:00,11:56:00,1474594,6,,0,
37148560_397056,11:57:00,11:57:00,1474595,7,,0,
37148560_397056,11:59:00,11:59:00,1474596,8,,0,
37148560_397056,12:00:00,12:00:00,1474597,9,,0,
37148560_397056,12:02:00,12:02:00,1474598,10,,0,
37148560_397056,12:06:00,12:06:00,1474599,11,,0,
37148560_397056,12:11:00,12:12:00,1474600,12,,0,
37148560_397056,12:13:00,12:13:00,1474601,13,,0,
37148560_397056,12:14:00,12:14:00,1474602,14,,0,
37148560_397056,12:17:00,12:17:00,1474603,15,,0,
37148560_397056,12:20:00,12:20:00,1474604,16,,0,
37148560_397056,12:25:00,12:28:00,1474605,17,,0,
37148560_397056,12:32:00,12:32:00,1474606,18,,0,
37148560_397056,12:34:00,12:34:00,1474607,19,,0,
37148560_397056,12:36:00,12:36:00,1474608,20,,0,
37148560_397056,12:38:00,12:38:00,1474609,21,,0,
37148560_397056,12:44:00,12:44:00,1474610,22,,0,
37148560_397056,12:52:00,12:57:00,1474611,23,,0,
37148560_397056,13:06:00,13:07:00,1474612,24,,0,
37148560_397056,13:17:00,13:17:00,1474613,25,,0,
37148560_397056,13:22:00,13:22:00,1474614,26,,1,
37148561_397057,12:57:00,12:57:00,1474611,0,,0,
37148561_397057,13:06:00,13:07:00,1474612,1,,0,
37148561_397057,13:17:00,13:17:00,1474613,2,,0,
37148561_397057,13:22:00,13:22:00,1474614,3,,1,
37148562_397058,12:57:00,12:57:00,1474611,0,,0,
37148562_397058,13:06:00,13:07:00,1474612,1,,0,
37148562_397058,13:17:00,13:17:00,1474613,2,,0,
37148562_397058,13:22:00,13:22:00,1474614,3,,1,
37148563_397059,13:30:00,13:30:00,1474614,0,,0,
37148563_397059,13:34:00,13:34:00,1474613,1,,0,
37148563_397059,13:44:00,13:45:00,1474612,2,,0,
37148563_397059,13:55:00,13:57:00,1474611,3,,0,
37148563_397059,14:04:00,14:04:00,1474610,4,,0,
37148563_397059,14:09:00,14:09:00,1474609,5,,0,
37148563_397059,14:12:00,14:12:00,1474608,6,,0,
37148563_397059,14:14:00,14:14:00,1474607,7,,0,
37148563_397059,14:18:00,14:18:00,1474606,8,,0,
37148563_397059,14:23:00,14:29:00,1474605,9,,0,
37148563_397059,14:30:00,14:30:00,1474604,10,,0,
37148563_397059,14:32:00,14:32:00,1474603,11,,0,
37148563_397059,14:35:00,14:35:00,1474602,12,,0,
37148563_397059,14:36:00,14:36:00,1474601,13,,0,
37148563_397059,14:41:00,14:42:00,1474600,14,,0,
37148563_397059,14:43:00,14:43:00,1474599,15,,0,
37148563_397059,14:47:00,14:47:00,1474598,16,,0,
37148563_397059,14:49:00,14:49:00,1474597,17,,0,
37148563_397059,14:51:00,14:51:00,1474596,18,,0,
37148563_397059,14:52:00,14:52:00,1474595,19,,0,
37148563_397059,14:56:00,14:57:00,1474594,20,,0,
37148563_397059,14:58:00,14:58:00,1474593,21,,0,
37148563_397059,15:03:00,15:03:00,1474592,22,,0,
37148563_397059,15:07:00,15:07:00,1474591,23,,0,
37148563_397059,15:10:00,15:10:00,1474590,24,,0,
37148563_397059,15:12:00,15:12:00,1474589,25,,0,
37148563_397059,15:18:00,15:18:00,1474588,26,,1,
37148565_397061,13:30:00,13:30:00,1474614,0,,0,
37148565_397061,13:34:00,13:34:00,1474613,1,,0,
37148565_397061,13:44:00,13:45:00,1474612,2,,0,
37148565_397061,13:55:00,13:55:00,1474611,3,,1,
37148566_397062,13:30:00,13:30:00,1474614,0,,0,
37148566_397062,13:34:00,13:34:00,1474613,1,,0,
37148566_397062,13:44:00,13:45:00,1474612,2,,0,
37148566_397062,13:55:00,13:55:00,1474611,3,,1,
37148567_397063,12:35:00,12:35:00,1474588,0,,0,
37148567_397063,12:38:00,12:38:00,1474589,1,,0,
37148567_397063,12:41:00,12:41:00,1474590,2,,0,
37148567_397063,12:42:00,12:42:00,1474591,3,,0,
37148567_397063,12:45:00,12:45:00,1474592,4,,0,
37148567_397063,12:50:00,12:50:00,1474593,5,,0,
37148567_397063,12:55:00,12:56:00,1474594,6,,0,
37148567_397063,12:57:00,12:57:00,1474595,7,,0,
37148567_397063,12:59:00,12:59:00,1474596,8,,0,
37148567_397063,13:00:00,13:00:00,1474597,9,,0,
37148567_397063,13:02:00,13:02:00,1474598,10,,0,
37148567_397063,13:06:00,13:06:00,1474599,11,,0,
37148567_397063,13:11:00,13:12:00,1474600,12,,0,
37148567_397063,13:13:00,13:13:00,1474601,13,,0,
37148567_397063,13:14:00,13:14:00,1474602,14,,0,
37148567_397063,13:17:00,13:17:00,1474603,15,,0,
37148567_397063,13:20:00,13:20:00,1474604,16,,0,
37148567_397063,13:25:00,13:28:00,1474605,17,,0,
37148567_397063,13:32:00,13:32:00,1474606,18,,0,
37148567_397063,13:34:00,13:34:00,1474607,19,,0,
37148567_397063,13:36:00,13:36:00,1474608,20,,0,
37148567_397063,13:38:00,13:38:00,1474609,21,,0,
37148567_397063,13:44:00,13:44:00,1474610,22,,0,
37148567_397063,13:52:00,13:57:00,1474611,23,,0,
37148567_397063,14:06:00,14:07:00,1474612,24,,0,
37148567_397063,14:17:00,14:17:00,1474613,25,,0,
37148567_397063,14:22:00,14:22:00,1474614,26,,1,
37148568_397064,13:57:00,13:57:00,1474611,0,,0,
37148568_397064,14:06:00,14:07:00,1474612,1,,0,
37148568_397064,14:17:00,14:17:00,1474613,2,,0,
37148568_397064,14:22:00,14:22:00,1474614,3,,1,
37148569_397065,13:57:00,13:57:00,1474611,0,,0,
37148569_397065,14:06:00,14:07:00,1474612,1,,0,
37148569_397065,14:17:00,14:17:00,1474613,2,,0,
37148569_397065,14:22:00,14:22:00,1474614,3,,1,
37148570_397066,14:30:00,14:30:00,1474614,0,,0,
37148570_397066,14:34:00,14:34:00,1474613,1,,0,
37148570_397066,14:44:00,14:45:00,1474612,2,,0,
37148570_397066,14:55:00,14:57:00,1474611,3,,0,
37148570_397066,15:04:00,15:04:00,1474610,4,,0,
37148570_397066,15:09:00,15:09:00,1474609,5,,0,
37148570_397066,15:12:00,15:12:00,1474608,6,,0,
37148570_397066,15:14:00,15:14:00,1474607,7,,0,
37148570_397066,15:18:00,15:18:00,1474606,8,,0,
37148570_397066,15:23:00,15:29:00,1474605,9,,0,
37148570_397066,15:30:00,15:30:00,1474604,10,,0,
37148570_397066,15:32:00,15:32:00,1474603,11,,0,
37148570_397066,15:35:00,15:35:00,1474602,12,,0,
37148570_397066,15:36:00,15:36:00,1474601,13,,0,
37148570_397066,15:41:00,15:42:00,1474600,14,,0,
37148570_397066,15:43:00,15:43:00,1474599,15,,0,
37148570_397066,15:47:00,15:47:00,1474598,16,,0,
37148570_397066,15:49:00,15:49:00,1474597,17,,0,
37148570_397066,15:51:00,15:51:00,1474596,18,,0,
37148570_397066,15:52:00,15:52:00,1474595,19,,0,
37148570_397066,15:56:00,15:57:00,1474594,20,,0,
37148570_397066,15:58:00,15:58:00,1474593,21,,0,
37148570_397066,16:03:00,16:03:00,1474592,22,,0,
37148570_397066,16:07:00,16:07:00,1474591,23,,0,
37148570_397066,16:10:00,16:10:00,1474590,24,,0,
37148570_397066,16:12:00,16:12:00,1474589,25,,0,
37148570_397066,16:18:00,16:18:00,1474588,26,,1,
37148572_397068,14:30:00,14:30:00,1474614,0,,0,
37148572_397068,14:34:00,14:34:00,1474613,1,,0,
37148572_397068,14:44:00,14:45:00,1474612,2,,0,
37148572_397068,14:55:00,14:55:00,1474611,3,,1,
37148573_397069,14:30:00,14:30:00,1474614,0,,0,
37148573_397069,14:34:00,14:34:00,1474613,1,,0,
37148573_397069,14:44:00,14:45:00,1474612,2,,0,
37148573_397069,14:55:00,14:55:00,1474611,3,,1,
37148574_397070,13:35:00,13:35:00,1474588,0,,0,
37148574_397070,13:38:00,13:38:00,1474589,1,,0,
37148574_397070,13:41:00,13:41:00,1474590,2,,0,
37148574_397070,13:42:00,13:42:00,1474591,3,,0,
37148574_397070,13:45:00,13:45:00,1474592,4,,0,
37148574_397070,13:50:00,13:50:00,1474593,5,,0,
37148574_397070,13:55:00,13:56:00,1474594,6,,0,
37148574_397070,13:57:00,13:57:00,1474595,7,,0,
37148574_397070,13:59:00,13:59:00,1474596,8,,0,
37148574_397070,14:00:00,14:00:00,1474597,9,,0,
37148574_397070,14:02:00,14:02:00,1474598,10,,0,
37148574_397070,14:06:00,14:06:00,1474599,11,,0,
37148574_397070,14:11:00,14:12:00,1474600,12,,0,
37148574_397070,14:13:00,14:13:00,1474601,13,,0,
37148574_397070,14:14:00,14:14:00,1474602,14,,0,
37148574_397070,14:17:00,14:17:00,1474603,15,,0,
37148574_397070,14:20:00,14:20:00,1474604,16,,0,
37148574_397070,14:25:00,14:27:00,1474605,17,,0,
37148574_397070,14:31:00,14:31:00,1474606,18,,0,
37148574_397070,14:33:00,14:33:00,1474607,19,,0,
37148574_397070,14:35:00,14:35:00,1474608,20,,0,
37148574_397070,14:37:00,14:37:00,1474609,21,,0,
37148574_397070,14:39:00,14:39:00,1474615,22,,0,
37148574_397070,14:44:00,14:44:00,1474610,23,,0,
37148574_397070,14:52:00,14:57:00,1474611,24,,0,
37148574_397070,15:06:00,15:07:00,1474612,25,,0,
37148574_397070,15:17:00,15:17:00,1474613,26,,0,
37148574_397070,15:22:00,15:22:00,1474614,27,,1,
37148575_397071,14:57:00,14:57:00,1474611,0,,0,
37148575_397071,15:06:00,15:07:00,1474612,1,,0,
37148575_397071,15:17:00,15:17:00,1474613,2,,0,
37148575_397071,15:22:00,15:22:00,1474614,3,,1,
37148576_397072,14:57:00,14:57:00,1474611,0,,0,
37148576_397072,15:06:00,15:07:00,1474612,1,,0,
37148576_397072,15:17:00,15:17:00,1474613,2,,0,
37148576_397072,15:22:00,15:22:00,1474614,3,,1,
37148577_397073,15:30:00,15:30:00,1474614,0,,0,
37148577_397073,15:34:00,15:34:00,1474613,1,,0,
37148577_397073,15:44:00,15:45:00,1474612,2,,0,
37148577_397073,15:55:00,15:57:00,1474611,3,,0,
37148577_397073,16:04:00,16:04:00,1474610,4,,0,
37148577_397073,16:09:00,16:09:00,1474609,5,,0,
37148577_397073,16:12:00,16:12:00,1474608,6,,0,
37148577_397073,16:14:00,16:14:00,1474607,7,,0,
37148577_397073,16:18:00,16:18:00,1474606,8,,0,
37148577_397073,16:23:00,16:29:00,1474605,9,,0,
37148577_397073,16:30:00,16:30:00,1474604,10,,0,
37148577_397073,16:32:00,16:32:00,1474603,11,,0,
37148577_397073,16:35:00,16:35:00,1474602,12,,0,
37148577_397073,16:36:00,16:36:00,1474601,13,,0,
37148577_397073,16:41:00,16:42:00,1474600,14,,0,
37148577_397073,16:43:00,16:43:00,1474599,15,,0,
37148577_397073,16:47:00,16:47:00,1474598,16,,0,
37148577_397073,16:49:00,16:49:00,1474597,17,,0,
37148577_397073,16:51:00,16:51:00,1474596,18,,0,
37148577_397073,16:52:00,16:52:00,1474595,19,,0,
37148577_397073,16:56:00,16:57:00,1474594,20,,0,
37148577_397073,16:58:00,16:58:00,1474593,21,,0,
37148577_397073,17:03:00,17:03:00,1474592,22,,0,
37148577_397073,17:07:00,17:07:00,1474591,23,,0,
37148577_397073,17:10:00,17:10:00,1474590,24,,0,
37148577_397073,17:12:00,17:12:00,1474589,25,,0,
37148577_397073,17:18:00,17:18:00,1474588,26,,1,
37148579_397075,15:30:00,15:30:00,1474614,0,,0,
37148579_397075,15:34:00,15:34:00,1474613,1,,0,
37148579_397075,15:44:00,15:45:00,1474612,2,,0,
37148579_397075,15:55:00,15:55:00,1474611,3,,1,
37148580_397076,15:30:00,15:30:00,1474614,0,,0,
37148580_397076,15:34:00,15:34:00,1474613,1,,0,
37148580_397076,15:44:00,15:45:00,1474612,2,,0,
37148580_397076,15:55:00,15:55:00,1474611,3,,1,
37148581_397077,14:35:00,14:35:00,1474588,0,,0,
37148581_397077,14:38:00,14:38:00,1474589,1,,0,
37148581_397077,14:41:00,14:41:00,1474590,2,,0,
37148581_397077,14:42:00,14:42:00,1474591,3,,0,
37148581_397077,14:45:00,14:45:00,1474592,4,,0,
37148581_397077,14:50:00,14:50:00,1474593,5,,0,
37148581_397077,14:55:00,14:56:00,1474594,6,,0,
37148581_397077,14:57:00,14:57:00,1474595,7,,0,
37148581_397077,14:59:00,14:59:00,1474596,8,,0,
37148581_397077,15:00:00,15:00:00,1474597,9,,0,
37148581_397077,15:02:00,15:02:00,1474598,10,,0,
37148581_397077,15:06:00,15:06:00,1474599,11,,0,
37148581_397077,15:11:00,15:12:00,1474600,12,,0,
37148581_397077,15:13:00,15:13:00,1474601,13,,0,
37148581_397077,15:14:00,15:14:00,1474602,14,,0,
37148581_397077,15:17:00,15:17:00,1474603,15,,0,
37148581_397077,15:20:00,15:20:00,1474604,16,,0,
37148581_397077,15:25:00,15:30:00,1474605,17,,0,
37148581_397077,15:34:00,15:34:00,1474606,18,,0,
37148581_397077,15:36:00,15:36:00,1474607,19,,0,
37148581_397077,15:38:00,15:38:00,1474608,20,,0,
37148581_397077,15:40:00,15:40:00,1474609,21,,0,
37148581_397077,15:46:00,15:46:00,1474610,22,,0,
37148581_397077,15:54:00,15:57:00,1474611,23,,0,
37148581_397077,16:06:00,16:07:00,1474612,24,,0,
37148581_397077,16:17:00,16:17:00,1474613,25,,0,
37148581_397077,16:22:00,16:22:00,1474614,26,,1,
37148582_397078,15:57:00,15:57:00,1474611,0,,0,
37148582_397078,16:06:00,16:07:00,1474612,1,,0,
37148582_397078,16:17:00,16:17:00,1474613,2,,0,
37148582_397078,16:22:00,16:22:00,1474614,3,,1,
37148583_397079,15:57:00,15:57:00,1474611,0,,0,
37148583_397079,16:06:00,16:07:00,1474612,1,,0,
37148583_397079,16:17:00,16:17:00,1474613,2,,0,
37148583_397079,16:22:00,16:22:00,1474614,3,,1,
37148584_397080,16:30:00,16:30:00,1474614,0,,0,
37148584_397080,16:34:00,16:34:00,1474613,1,,0,
37148584_397080,16:44:00,16:45:00,1474612,2,,0,
37148584_397080,16:55:00,16:57:00,1474611,3,,0,
37148584_397080,17:04:00,17:04:00,1474610,4,,0,
37148584_397080,17:09:00,17:09:00,1474609,5,,0,
37148584_397080,17:12:00,17:12:00,1474608,6,,0,
37148584_397080,17:14:00,17:14:00,1474607,7,,0,
37148584_397080,17:18:00,17:18:00,1474606,8,,0,
37148584_397080,17:23:00,17:29:00,1474605,9,,0,
37148584_397080,17:30:00,17:30:00,1474604,10,,0,
37148584_397080,17:32:00,17:32:00,1474603,11,,0,
37148584_397080,17:35:00,17:35:00,1474602,12,,0,
37148584_397080,17:36:00,17:36:00,1474601,13,,0,
37148584_397080,17:41:00,17:42:00,1474600,14,,0,
37148584_397080,17:43:00,17:43:00,1474599,15,,0,
37148584_397080,17:47:00,17:47:00,1474598,16,,0,
37148584_397080,17:49:00,17:49:00,1474597,17,,0,
37148584_397080,17:51:00,17:51:00,1474596,18,,0,
37148584_397080,17:52:00,17:52:00,1474595,19,,0,
37148584_397080,17:56:00,17:57:00,1474594,20,,0,
37148584_397080,17:58:00,17:58:00,1474593,21,,0,
37148584_397080,18:03:00,18:03:00,1474592,22,,0,
37148584_397080,18:07:00,18:07:00,1474591,23,,0,
37148584_397080,18:10:00,18:10:00,1474590,24,,0,
37148584_397080,18:12:00,18:12:00,1474589,25,,0,
37148584_397080,18:18:00,18:18:00,1474588,26,,1,
37148586_397082,16:30:00,16:30:00,1474614,0,,0,
37148586_397082,16:34:00,16:34:00,1474613,1,,0,
37148586_397082,16:44:00,16:45:00,1474612,2,,0,
37148586_397082,16:55:00,16:55:00,1474611,3,,1,
37148587_397083,16:30:00,16:30:00,1474614,0,,0,
37148587_397083,16:34:00,16:34:00,1474613,1,,0,
37148587_397083,16:44:00,16:45:00,1474612,2,,0,
37148587_397083,16:55:00,16:55:00,1474611,3,,1,
37148588_397084,15:35:00,15:35:00,1474588,0,,0,
37148588_397084,15:38:00,15:38:00,1474589,1,,0,
37148588_397084,15:41:00,15:41:00,1474590,2,,0,
37148588_397084,15:42:00,15:42:00,1474591,3,,0,
37148588_397084,15:45:00,15:45:00,1474592,4,,0,
37148588_397084,15:50:00,15:50:00,1474593,5,,0,
37148588_397084,15:55:00,15:56:00,1474594,6,,0,
37148588_397084,15:57:00,15:57:00,1474595,7,,0,
37148588_397084,15:59:00,15:59:00,1474596,8,,0,
37148588_397084,16:00:00,16:00:00,1474597,9,,0,
37148588_397084,16:02:00,16:02:00,1474598,10,,0,
37148588_397084,16:06:00,16:06:00,1474599,11,,0,
37148588_397084,16:11:00,16:12:00,1474600,12,,0,
37148588_397084,16:13:00,16:13:00,1474601,13,,0,
37148588_397084,16:14:00,16:14:00,1474602,14,,0,
37148588_397084,16:17:00,16:17:00,1474603,15,,0,
37148588_397084,16:20:00,16:20:00,1474604,16,,0,
37148588_397084,16:25:00,16:28:00,1474605,17,,0,
37148588_397084,16:32:00,16:32:00,1474606,18,,0,
37148588_397084,16:34:00,16:34:00,1474607,19,,0,
37148588_397084,16:36:00,16:36:00,1474608,20,,0,
37148588_397084,16:38:00,16:38:00,1474609,21,,0,
37148588_397084,16:44:00,16:44:00,1474610,22,,0,
37148588_397084,16:52:00,16:57:00,1474611,23,,0,
37148588_397084,17:06:00,17:07:00,1474612,24,,0,
37148588_397084,17:17:00,17:17:00,1474613,25,,0,
37148588_397084,17:22:00,17:22:00,1474614,26,,1,
37148589_397085,16:57:00,16:57:00,1474611,0,,0,
37148589_397085,17:06:00,17:07:00,1474612,1,,0,
37148589_397085,17:17:00,17:17:00,1474613,2,,0,
37148589_397085,17:22:00,17:22:00,1474614,3,,1,
37148590_397086,16:57:00,16:57:00,1474611,0,,0,
37148590_397086,17:06:00,17:07:00,1474612,1,,0,
37148590_397086,17:17:00,17:17:00,1474613,2,,0,
37148590_397086,17:22:00,17:22:00,1474614,3,,1,
37148591_397087,17:30:00,17:30:00,1474614,0,,0,
37148591_397087,17:34:00,17:34:00,1474613,1,,0,
37148591_397087,17:44:00,17:45:00,1474612,2,,0,
37148591_397087,17:55:00,17:57:00,1474611,3,,0,
37148591_397087,18:04:00,18:04:00,1474610,4,,0,
37148591_397087,18:09:00,18:09:00,1474609,5,,0,
37148591_397087,18:12:00,18:12:00,1474608,6,,0,
37148591_397087,18:14:00,18:14:00,1474607,7,,0,
37148591_397087,18:18:00,18:18:00,1474606,8,,0,
37148591_397087,18:23:00,18:29:00,1474605,9,,0,
37148591_397087,18:30:00,18:30:00,1474604,10,,0,
37148591_397087,18:32:00,18:32:00,1474603,11,,0,
37148591_397087,18:35:00,18:35:00,1474602,12,,0,
37148591_397087,18:36:00,18:36:00,1474601,13,,0,
37148591_397087,18:41:00,18:42:00,1474600,14,,0,
37148591_397087,18:43:00,18:43:00,1474599,15,,0,
37148591_397087,18:47:00,18:47:00,1474598,16,,0,
37148591_397087,18:49:00,18:49:00,1474597,17,,0,
37148591_397087,18:51:00,18:51:00,1474596,18,,0,
37148591_397087,18:52:00,18:52:00,1474595,19,,0,
37148591_397087,18:56:00,18:57:00,1474594,20,,0,
37148591_397087,18:58:00,18:58:00,1474593,21,,0,
37148591_397087,19:03:00,19:03:00,1474592,22,,0,
37148591_397087,19:07:00,19:07:00,1474591,23,,0,
37148591_397087,19:10:00,19:10:00,1474590,24,,0,
37148591_397087,19:12:00,19:12:00,1474589,25,,0,
37148591_397087,19:18:00,19:18:00,1474588,26,,1,
37148593_397089,17:30:00,17:30:00,1474614,0,,0,
37148593_397089,17:34:00,17:34:00,1474613,1,,0,
37148593_397089,17:44:00,17:45:00,1474612,2,,0,
37148593_397089,17:55:00,17:55:00,1474611,3,,1,
37148594_397090,17:30:00,17:30:00,1474614,0,,0,
37148594_397090,17:34:00,17:34:00,1474613,1,,0,
37148594_397090,17:44:00,17:45:00,1474612,2,,0,
37148594_397090,17:55:00,17:55:00,1474611,3,,1,
37148595_397091,16:35:00,16:35:00,1474588,0,,0,
37148595_397091,16:38:00,16:38:00,1474589,1,,0,
37148595_397091,16:41:00,16:41:00,1474590,2,,0,
37148595_397091,16:42:00,16:42:00,1474591,3,,0,
37148595_397091,16:45:00,16:45:00,1474592,4,,0,
37148595_397091,16:50:00,16:50:00,1474593,5,,0,
37148595_397091,16:55:00,16:56:00,1474594,6,,0,
37148595_397091,16:57:00,16:57:00,1474595,7,,0,
37148595_397091,16:59:00,16:59:00,1474596,8,,0,
37148595_397091,17:00:00,17:00:00,1474597,9,,0,
37148595_397091,17:02:00,17:02:00,1474598,10,,0,
37148595_397091,17:06:00,17:06:00,1474599,11,,0,
37148595_397091,17:11:00,17:12:00,1474600,12,,0,
37148595_397091,17:13:00,17:13:00,1474601,13,,0,
37148595_397091,17:14:00,17:14:00,1474602,14,,0,
37148595_397091,17:17:00,17:17:00,1474603,15,,0,
37148595_397091,17:20:00,17:20:00,1474604,16,,0,
37148595_397091,17:25:00,17:30:00,1474605,17,,0,
37148595_397091,17:34:00,17:34:00,1474606,18,,0,
37148595_397091,17:36:00,17:36:00,1474607,19,,0,
37148595_397091,17:38:00,17:38:00,1474608,20,,0,
37148595_397091,17:40:00,17:40:00,1474609,21,,0,
37148595_397091,17:46:00,17:46:00,1474610,22,,0,
37148595_397091,17:54:00,17:57:00,1474611,23,,0,
37148595_397091,18:06:00,18:07:00,1474612,24,,0,
37148595_397091,18:17:00,18:17:00,1474613,25,,0,
37148595_397091,18:22:00,18:22:00,1474614,26,,1,
37148596_397092,17:57:00,17:57:00,1474611,0,,0,
37148596_397092,18:06:00,18:07:00,1474612,1,,0,
37148596_397092,18:17:00,18:17:00,1474613,2,,0,
37148596_397092,18:22:00,18:22:00,1474614,3,,1,
37148597_397093,17:57:00,17:57:00,1474611,0,,0,
37148597_397093,18:06:00,18:07:00,1474612,1,,0,
37148597_397093,18:17:00,18:17:00,1474613,2,,0,
37148597_397093,18:22:00,18:22:00,1474614,3,,1,
37148598_397094,18:30:00,18:30:00,1474614,0,,0,
37148598_397094,18:34:00,18:34:00,1474613,1,,0,
37148598_397094,18:44:00,18:45:00,1474612,2,,0,
37148598_397094,18:55:00,19:00:00,1474611,3,,0,
37148598_397094,19:07:00,19:07:00,1474610,4,,0,
37148598_397094,19:12:00,19:12:00,1474609,5,,0,
37148598_397094,19:15:00,19:15:00,1474608,6,,0,
37148598_397094,19:17:00,19:17:00,1474607,7,,0,
37148598_397094,19:20:00,19:20:00,1474606,8,,0,
37148598_397094,19:25:00,19:29:00,1474605,9,,0,
37148598_397094,19:30:00,19:30:00,1474604,10,,0,
37148598_397094,19:32:00,19:32:00,1474603,11,,0,
37148598_397094,19:35:00,19:35:00,1474602,12,,0,
37148598_397094,19:36:00,19:36:00,1474601,13,,0,
37148598_397094,19:41:00,19:42:00,1474600,14,,0,
37148598_397094,19:43:00,19:43:00,1474599,15,,0,
37148598_397094,19:47:00,19:47:00,1474598,16,,0,
37148598_397094,19:49:00,19:49:00,1474597,17,,0,
37148598_397094,19:51:00,19:51:00,1474596,18,,0,
37148598_397094,19:52:00,19:52:00,1474595,19,,0,
37148598_397094,19:56:00,19:57:00,1474594,20,,0,
37148598_397094,19:58:00,19:58:00,1474593,21,,0,
37148598_397094,20:03:00,20:03:00,1474592,22,,0,
37148598_397094,20:07:00,20:07:00,1474591,23,,0,
37148598_397094,20:10:00,20:10:00,1474590,24,,0,
37148598_397094,20:12:00,20:12:00,1474589,25,,0,
37148598_397094,20:18:00,20:18:00,1474588,26,,1,
37148600_397096,18:30:00,18:30:00,1474614,0,,0,
37148600_397096,18:34:00,18:34:00,1474613,1,,0,
37148600_397096,18:44:00,18:45:00,1474612,2,,0,
37148600_397096,18:55:00,18:55:00,1474611,3,,1,
37148601_397097,18:30:00,18:30:00,1474614,0,,0,
37148601_397097,18:34:00,18:34:00,1474613,1,,0,
37148601_397097,18:44:00,18:45:00,1474612,2,,0,
37148601_397097,18:55:00,18:55:00,1474611,3,,1,
37148602_397098,18:35:00,18:35:00,1474588,0,,0,
37148602_397098,18:38:00,18:38:00,1474589,1,,0,
37148602_397098,18:41:00,18:41:00,1474590,2,,0,
37148602_397098,18:42:00,18:42:00,1474591,3,,0,
37148602_397098,18:45:00,18:45:00,1474592,4,,0,
37148602_397098,18:50:00,18:50:00,1474593,5,,0,
37148602_397098,18:55:00,18:56:00,1474594,6,,0,
37148602_397098,18:57:00,18:57:00,1474595,7,,0,
37148602_397098,18:59:00,18:59:00,1474596,8,,0,
37148602_397098,19:00:00,19:00:00,1474597,9,,0,
37148602_397098,19:02:00,19:02:00,1474598,10,,0,
37148602_397098,19:06:00,19:06:00,1474599,11,,0,
