service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2798_400192,1,1,1,1,1,0,0,20260309,20260320
2799_400193,0,0,0,0,0,1,1,20260322,20260613
2800_400194,1,1,1,1,1,0,0,20260323,20260612
2801_400195,0,0,0,0,0,1,1,20260614,20261212
2802_400196,1,1,1,1,1,0,0,20260615,20261211
2803_400197,1,1,1,1,1,0,0,20260225,20260306
280_397328,1,1,1,1,1,0,0,20260615,20261211
2804_400198,1,1,1,1,1,0,0,20260309,20260320
2805_400199,1,1,1,1,1,0,0,20260323,20260612
2806_400200,1,1,1,1,1,0,0,20260615,20261211
2807_400203,1,1,1,1,1,1,1,20260225,20260307
2808_400204,1,1,1,1,1,1,1,20260308,20260317
2809_400205,1,1,1,1,1,1,1,20260309,20260310
2810_400206,1,1,1,1,1,1,1,20260318,20260613
2811_400207,1,1,1,1,1,1,1,20260614,20261212
2812_400212,0,0,0,0,0,1,1,20260225,20260307
2813_400213,1,1,1,1,1,0,0,20260225,20260306
281_397329,0,0,0,0,0,1,1,20260225,20260307
2814_400214,0,0,0,0,0,1,1,20260308,20260315
2815_400215,1,1,1,1,1,1,1,20260309,20260310
2816_400216,1,1,1,1,1,1,1,20260311,20260312
2817_400217,1,1,1,1,1,0,0,20260313,20260317
2818_400218,1,1,1,1,1,0,0,20260318,20260612
2819_400219,0,0,0,0,0,1,1,20260321,20260613
2820_400220,1,1,1,1,1,1,1,20260326,20260327
2821_400221,1,1,1,1,1,1,1,20260328,20260328
2822_400222,0,0,0,0,0,1,1,20260614,20261212
2823_400223,1,1,1,1,1,0,0,20260615,20261211
282_397330,0,0,0,0,0,1,1,20260308,20260613
2824_400224,1,0,0,0,0,0,0,20260225,20260302
2825_400225,1,0,0,0,0,0,0,20260309,20260330
2826_400226,1,0,0,0,0,0,0,20260407,20260608
2827_400227,1,0,0,0,0,0,0,20260615,20261207
2828_400228,1,1,1,1,1,0,0,20260225,20260306
2829_400229,1,1,1,1,1,0,0,20260309,20260612
2830_400230,1,1,1,1,1,0,0,20260615,20261211
2831_400231,1,1,1,1,1,0,0,20260225,20260612
2832_400232,1,1,1,1,1,0,0,20260615,20261211
2833_400233,1,1,1,1,1,0,0,20260225,20260306
283_397331,0,0,0,0,0,1,1,20260614,20261212
2834_400234,1,1,1,1,1,0,0,20260309,20260612
2835_400235,1,1,1,1,1,0,0,20260615,20261211
2836_400236,1,1,1,1,1,1,1,20260225,20260307
2837_400237,1,1,1,1,1,1,1,20260308,20260613
2838_400238,1,1,1,1,1,1,1,20260614,20261212
2839_400239,1,1,1,1,1,1,1,20260225,20260307
28_397023,1,1,1,1,1,1,1,20260614,20261212
2840_400240,1,1,1,1,1,1,1,20260308,20260613
2841_400241,1,1,1,1,1,1,1,20260614,20261212
2842_400242,0,0,0,0,0,1,1,20260225,20260307
2843_400243,0,0,0,0,0,1,1,20260308,20260412
284_397332,1,1,1,1,1,1,1,20260225,20260307
2844_400244,0,0,0,0,0,1,1,20260418,20260607
2845_400245,1,1,1,1,1,1,1,20260613,20260613
2846_400246,0,0,0,0,0,1,1,20260614,20261212
2847_400247,1,1,1,1,1,0,0,20260225,20260306
2848_400248,1,1,1,1,1,0,0,20260309,20260612
2849_400249,1,1,1,1,1,0,0,20260615,20261211
2850_400250,1,1,1,1,1,1,1,20260225,20260307
2851_400251,1,1,1,1,1,1,1,20260308,20260415
2852_400252,1,1,1,1,1,1,1,20260416,20260611
2853_400253,1,1,1,1,1,1,1,20260612,20260613
285_397333,1,1,1,1,1,1,1,20260308,20260613
2854_400254,1,1,1,1,1,1,1,20260614,20261212
2855_400255,1,1,1,1,1,1,1,20260225,20260307
2856_400256,1,1,1,1,1,1,1,20260308,20260613
2857_400257,1,1,1,1,1,1,1,20260614,20261212
2858_400258,1,1,1,1,1,1,1,20260225,20260307
2859_400259,1,1,1,1,1,1,1,20260308,20260613
2860_400260,1,1,1,1,1,1,1,20260614,20261212
2861_400261,1,1,1,1,1,1,1,20260225,20260307
2862_400262,1,1,1,1,1,1,1,20260308,20260613
2863_400263,1,1,1,1,1,1,1,20260614,20261212
286_397334,1,1,1,1,1,1,1,20260614,20261212
2864_400264,1,1,1,1,1,1,1,20260225,20260307
2865_400265,1,1,1,1,1,1,1,20260308,20260415
2866_400266,1,1,1,1,1,1,1,20260416,20260611
2867_400267,1,1,1,1,1,1,1,20260612,20260613
2868_400268,1,1,1,1,1,1,1,20260614,20261212
2869_400269,1,1,1,1,1,1,1,20260225,20260307
2870_400270,1,1,1,1,1,1,1,20260308,20260613
2871_400271,1,1,1,1,1,1,1,20260614,20261212
2872_400272,1,1,1,1,1,0,0,20260225,20260306
2873_400273,1,1,1,1,1,0,0,20260309,20260612
287_397336,1,1,1,1,1,0,0,20260225,20260306
2874_400274,1,1,1,1,1,0,0,20260615,20261211
2875_400275,1,1,1,1,1,0,0,20260225,20260612
2876_400276,1,1,1,1,1,0,0,20260615,20261211
2877_400281,0,0,0,0,0,1,1,20260225,20260307
2878_400282,1,1,1,1,1,0,0,20260225,20260306
2879_400283,0,0,0,0,0,1,1,20260308,20260613
2880_400284,1,1,1,1,1,0,0,20260309,20260612
2881_400285,0,0,0,0,0,1,1,20260614,20261212
2882_400286,1,1,1,1,1,0,0,20260615,20261211
2883_400287,1,1,1,1,1,0,0,20260225,20260306
288_397337,1,1,1,1,1,0,0,20260309,20260612
2884_400288,1,1,1,1,1,0,0,20260309,20260612
2885_400289,1,1,1,1,1,0,0,20260615,20261211
2886_400290,0,0,0,0,0,1,1,20260225,20260307
2887_400291,0,0,0,0,0,1,1,20260308,20260412
2888_400292,0,0,0,0,0,1,1,20260418,20260607
2889_400293,1,1,1,1,1,1,1,20260613,20260613
2890_400294,0,0,0,0,0,1,1,20260614,20261212
2891_400295,1,1,1,1,1,1,1,20260225,20260307
2892_400296,1,1,1,1,1,1,1,20260308,20260613
2893_400297,1,1,1,1,1,1,1,20260614,20261212
289_397338,1,1,1,1,1,0,0,20260615,20261211
2894_400298,1,1,1,1,1,0,0,20260225,20260306
2895_400299,1,1,1,1,1,0,0,20260309,20260415
2896_400300,1,1,1,1,1,0,0,20260416,20260611
2897_400301,1,1,1,1,1,1,1,20260612,20260612
2898_400302,1,1,1,1,1,0,0,20260615,20261211
2899_400303,0,0,0,0,0,1,1,20260225,20260307
2900_400304,0,0,0,0,0,1,1,20260308,20260412
2901_400305,0,0,0,0,0,1,1,20260418,20260607
2902_400306,1,1,1,1,1,1,1,20260613,20260613
2903_400307,0,0,0,0,0,1,1,20260614,20261212
290_397339,0,0,0,0,0,1,1,20260225,20260307
2904_400308,1,1,1,1,1,1,1,20260225,20260307
2905_400310,1,1,1,1,1,1,1,20260308,20260613
2906_400311,1,1,1,1,1,1,1,20260614,20261212
2907_400312,1,1,1,1,1,0,0,20260225,20260306
2908_400315,1,1,1,1,1,0,0,20260309,20260612
2909_400316,1,1,1,1,1,0,0,20260615,20261211
2910_400317,1,1,1,1,1,1,1,20260225,20260307
2911_400318,1,1,1,1,1,1,1,20260308,20260415
2912_400319,1,1,1,1,1,0,0,20260416,20260611
2913_400320,0,0,0,0,0,1,1,20260418,20260607
291_397340,0,0,0,0,0,1,1,20260308,20260613
2914_400321,1,1,1,1,1,1,1,20260612,20260613
2915_400322,1,1,1,1,1,1,1,20260614,20261212
2916_400323,1,1,1,1,1,1,1,20260225,20260307
2917_400324,1,1,1,1,1,1,1,20260308,20260613
2918_400325,1,1,1,1,1,1,1,20260614,20261212
2919_400326,1,1,1,1,1,1,1,20260225,20260307
2920_400327,1,1,1,1,1,1,1,20260308,20260613
2921_400328,1,1,1,1,1,1,1,20260614,20261212
2922_400329,1,1,1,1,1,1,1,20260225,20260307
2923_400330,1,1,1,1,1,1,1,20260308,20260613
292_397341,0,0,0,0,0,1,1,20260614,20261212
2924_400331,1,1,1,1,1,1,1,20260614,20261212
2925_400333,0,0,0,0,0,1,0,20260225,20260307
2926_400334,0,0,0,0,0,1,0,20260314,20260501
2927_400335,0,0,0,0,0,1,0,20260509,20260613
2928_400336,0,0,0,0,0,1,0,20260620,20261212
2929_400337,1,1,1,1,1,1,1,20260225,20260307
2930_400338,1,1,1,1,1,1,1,20260308,20260613
2931_400339,1,1,1,1,1,1,1,20260614,20261212
2932_400340,1,1,1,1,1,1,1,20260225,20260613
2933_400341,1,1,1,1,1,1,1,20260614,20261212
293_397342,1,1,1,1,1,0,0,20260225,20260306
2934_400342,0,0,0,0,0,1,1,20260225,20260613
2935_400343,0,0,0,0,0,1,1,20260614,20261212
2936_400344,1,1,1,1,1,1,1,20260225,20260613
2937_400345,1,1,1,1,1,1,1,20260614,20261212
2938_400346,1,1,1,1,1,0,0,20260225,20260612
2939_400347,1,1,1,1,1,0,0,20260615,20261211
29_397024,1,1,1,1,1,1,1,20260225,20260307
2940_400349,0,0,0,0,1,1,0,20260225,20260306
2941_400350,0,0,0,0,1,1,0,20260307,20260612
2942_400351,1,1,1,1,1,1,1,20260313,20260313
2943_400352,1,1,1,1,1,1,1,20260404,20260404
294_397343,1,1,1,1,1,0,0,20260309,20260612
2944_400353,1,1,1,1,1,1,1,20260522,20260522
2945_400354,0,0,0,0,0,1,1,20260614,20261212
2946_400356,1,1,1,1,1,0,0,20260225,20260306
2947_400357,1,1,1,1,1,0,0,20260309,20260612
2948_400358,1,1,1,1,1,0,0,20260615,20261211
2949_400360,1,1,1,1,1,1,1,20260225,20260307
2950_400361,0,0,0,0,0,1,1,20260308,20260613
2951_400362,1,1,1,1,1,0,0,20260309,20260612
2952_400363,1,1,1,1,1,1,1,20260614,20261212
2953_400365,1,1,1,1,1,1,1,20260225,20260307
295_397344,1,1,1,1,1,0,0,20260615,20261211
2954_400366,1,1,1,1,1,1,1,20260308,20260613
2955_400367,1,1,1,1,1,1,1,20260614,20261212
2956_400369,1,1,1,1,1,0,0,20260225,20260306
2957_400370,1,1,1,1,1,0,0,20260309,20260612
2958_400371,1,1,1,1,1,0,0,20260615,20261211
2959_400373,1,1,1,1,1,1,1,20260225,20260307
2960_400374,1,1,1,1,1,1,1,20260308,20260613
2961_400375,1,1,1,1,1,1,1,20260614,20261212
2962_400377,1,1,1,1,1,1,1,20260225,20260307
2963_400378,1,1,1,1,1,1,1,20260308,20260613
296_397345,1,1,1,1,1,0,0,20260225,20260306
2964_400379,1,1,1,1,1,1,1,20260614,20261212
2965_400381,1,1,1,1,1,0,0,20260225,20260306
2966_400382,1,1,1,1,1,0,0,20260309,20260612
2967_400383,1,1,1,1,1,0,0,20260615,20261211
2968_400386,1,1,1,1,1,1,1,20260225,20260307
2969_400387,1,1,1,1,1,1,1,20260308,20260613
2970_400388,1,1,1,1,1,1,1,20260614,20261212
2971_400390,1,1,1,1,1,0,0,20260225,20260306
2972_400391,1,1,1,1,1,0,0,20260309,20260612
2973_400392,1,1,1,1,1,0,0,20260615,20261211
297_397346,1,1,1,1,1,0,0,20260309,20260612
2974_400394,1,1,1,1,1,1,1,20260225,20260307
2975_400395,1,1,1,1,1,1,1,20260308,20260613
2976_400396,1,1,1,1,1,1,1,20260614,20261212
2977_400399,1,1,1,1,1,0,0,20260225,20260306
2978_400400,1,1,1,1,1,0,0,20260309,20260612
2979_400401,1,1,1,1,1,1,1,20260319,20260319
2980_400402,1,1,1,1,1,0,0,20260615,20261211
2981_400404,1,1,1,1,1,1,1,20260225,20260307
2982_400405,1,1,1,1,1,1,1,20260308,20260308
2983_400406,1,1,1,1,1,1,1,20260309,20260323
298_397347,1,1,1,1,1,0,0,20260615,20261211
2984_400407,1,1,1,1,1,1,1,20260324,20260613
2985_400408,1,1,1,1,1,1,1,20260614,20261212
2986_400410,1,1,1,1,1,0,0,20260225,20260306
2987_400411,1,1,1,1,1,0,0,20260309,20260612
2988_400412,1,1,1,1,1,0,0,20260615,20261211
2989_400414,1,1,1,1,1,0,0,20260225,20260306
2990_400415,1,1,1,1,1,0,0,20260309,20260612
2991_400416,1,1,1,1,1,0,0,20260615,20261211
2992_400419,1,1,1,1,1,1,1,20260225,20260307
2993_400420,1,1,1,1,1,1,1,20260308,20260613
299_397348,1,1,1,1,1,1,1,20260225,20260307
2994_400421,1,1,1,1,1,1,1,20260614,20261212
2995_400423,1,1,1,1,1,1,1,20260225,20260307
2996_400424,1,1,1,1,1,1,1,20260308,20260613
2997_400425,1,1,1,1,1,1,1,20260614,20261212
2998_400427,1,1,1,1,1,1,1,20260225,20260307
2999_400428,1,1,1,1,1,1,1,20260308,20260613
3000_400429,1,1,1,1,1,1,1,20260614,20261212
3001_400431,0,0,0,0,0,1,1,20260225,20260307
3002_400432,0,0,0,0,0,1,1,20260308,20260613
3003_400433,0,0,0,0,0,1,1,20260614,20261212
300_397349,1,1,1,1,1,1,1,20260308,20260613
3004_400435,1,1,1,1,1,0,0,20260225,20260306
3005_400436,1,1,1,1,1,0,0,20260309,20260612
3006_400437,1,1,1,1,1,0,0,20260615,20261211
3007_400439,1,1,1,1,1,1,1,20260225,20260307
3008_400440,1,1,1,1,1,1,1,20260308,20260613
3009_400441,1,1,1,1,1,1,1,20260614,20261212
3010_400443,0,0,0,0,0,1,1,20260225,20260307
3011_400444,0,0,0,0,0,1,1,20260308,20260613
3012_400445,0,0,0,0,0,1,1,20260614,20261212
3013_400449,1,1,1,1,1,0,0,20260225,20260306
301_397350,1,1,1,1,1,1,1,20260614,20261212
3014_400450,1,1,1,1,1,0,0,20260309,20260612
3015_400451,1,1,1,1,1,0,0,20260615,20261211
3016_400453,1,1,1,1,1,1,1,20260225,20260307
3017_400454,1,1,1,1,1,1,1,20260308,20260613
3018_400455,1,1,1,1,1,1,1,20260614,20261212
3019_400457,1,1,1,1,1,1,1,20260225,20260307
3020_400458,1,1,1,1,1,1,1,20260308,20260613
3021_400459,1,1,1,1,1,1,1,20260614,20261212
3022_400461,1,1,1,1,1,0,0,20260225,20260306
3023_400462,1,1,1,1,1,0,0,20260309,20260612
302_397352,1,1,1,1,1,0,0,20260225,20260306
3024_400463,1,1,1,1,1,0,0,20260615,20261211
3025_400465,1,1,1,1,1,1,1,20260225,20260307
3026_400466,1,1,1,1,1,1,1,20260308,20260613
3027_400467,1,1,1,1,1,1,1,20260614,20261212
3028_400470,1,1,1,1,1,0,0,20260225,20260306
3029_400471,1,1,1,1,1,0,0,20260309,20260612
3030_400472,1,1,1,1,1,0,0,20260615,20261211
3031_400474,1,1,1,1,1,0,0,20260225,20260306
3032_400475,1,1,1,1,1,0,0,20260309,20260612
3033_400476,1,1,1,1,1,0,0,20260615,20261211
303_397353,1,1,1,1,1,0,0,20260309,20260612
3034_400478,1,1,1,1,1,0,0,20260225,20260306
3035_400479,1,1,1,1,1,0,0,20260309,20260612
3036_400480,1,1,1,1,1,0,0,20260615,20261211
3037_400482,1,1,1,1,1,1,1,20260225,20260307
3038_400483,1,1,1,1,1,1,1,20260308,20260613
3039_400484,1,1,1,1,1,1,1,20260614,20261212
30_397026,1,1,1,1,1,1,1,20260308,20260613
3040_400485,1,1,1,1,1,1,1,20260225,20260307
3041_400486,1,1,1,1,1,1,1,20260308,20260613
3042_400487,1,1,1,1,1,1,1,20260614,20261212
3043_400488,1,1,1,1,1,1,1,20260225,20260307
304_397354,1,1,1,1,1,0,0,20260615,20261211
3044_400489,1,1,1,1,1,1,1,20260308,20260613
3045_400490,1,1,1,1,1,1,1,20260614,20261212
3046_400491,1,1,1,1,1,1,1,20260614,20261212
3047_400492,1,1,1,1,1,1,1,20260614,20261212
3048_400493,1,1,1,1,1,1,1,20260614,20261212
3049_400494,1,1,1,1,1,1,1,20260614,20261212
3050_400495,1,1,1,1,1,1,1,20260614,20261212
3051_400496,1,1,1,1,1,1,1,20260614,20261212
3052_400497,1,1,1,1,1,1,1,20260614,20261212
3053_400498,0,0,0,0,0,1,1,20260225,20260307
305_397355,0,0,0,0,0,1,1,20260225,20260307
3054_400499,0,0,0,0,0,1,1,20260308,20260329
3055_400500,0,0,0,0,0,1,1,20260404,20260412
3056_400501,0,0,0,0,0,1,1,20260418,20260613
3057_400502,0,0,0,0,0,1,1,20260614,20261212
3058_400503,1,1,1,1,1,0,0,20260225,20260306
3059_400504,1,1,1,1,1,0,0,20260309,20260612
3060_400505,1,1,1,1,1,0,0,20260615,20261211
3061_400506,1,1,1,1,1,0,0,20260225,20260306
3062_400507,1,1,1,1,1,0,0,20260309,20260612
3063_400508,1,1,1,1,1,0,0,20260615,20261023
306_397356,0,0,0,0,0,1,1,20260308,20260613
3064_400509,1,1,1,1,1,0,0,20261026,20261211
3065_400510,0,0,0,0,0,1,1,20260225,20260307
3066_400511,0,0,0,0,0,1,1,20260308,20260613
3067_400512,0,0,0,0,0,1,1,20260614,20261024
3068_400513,0,0,0,0,0,1,1,20261025,20261212
3069_400515,1,1,1,1,1,1,1,20260225,20260307
3070_400516,1,1,1,1,1,1,1,20260308,20260613
3071_400517,1,1,1,1,1,1,1,20260614,20261024
3072_400518,1,1,1,1,1,1,1,20261025,20261212
3073_400519,1,1,1,1,1,0,0,20260225,20260306
307_397357,0,0,0,0,0,1,1,20260614,20261212
3074_400520,1,1,1,1,1,0,0,20260309,20260612
3075_400521,1,1,1,1,1,0,0,20260615,20261211
3076_400523,1,1,1,1,1,0,0,20260225,20260306
3077_400524,0,0,0,0,0,1,1,20260225,20260307
3078_400526,0,0,0,0,0,1,1,20260308,20260613
3079_400527,1,1,1,1,1,0,0,20260309,20260612
3080_400528,0,0,0,0,0,1,1,20260614,20261212
3081_400529,1,1,1,1,1,0,0,20260615,20261211
3082_400531,1,1,1,1,1,1,1,20260225,20260307
3083_400533,1,1,1,1,1,1,1,20260308,20260613
308_397358,1,1,1,1,1,0,0,20260225,20260306
3084_400534,1,1,1,1,1,1,1,20260614,20261212
3085_400537,1,1,1,1,1,1,1,20260225,20260307
3086_400539,1,1,1,1,1,1,1,20260308,20260613
3087_400540,1,1,1,1,1,1,1,20260614,20261212
3088_400542,1,1,1,1,1,1,1,20260225,20260307
3089_400543,1,1,1,1,1,1,1,20260308,20260613
3090_400544,1,1,1,1,1,1,1,20260614,20261212
3091_400550,1,1,1,1,1,0,0,20260225,20260306
3092_400551,0,0,0,0,0,1,1,20260225,20260307
3093_400552,0,0,0,0,0,1,1,20260308,20260613
309_397359,1,1,1,1,1,0,0,20260309,20260612
3094_400553,1,1,1,1,1,0,0,20260309,20260612
3095_400554,0,0,0,0,0,1,1,20260614,20261212
3096_400555,1,1,1,1,1,0,0,20260615,20261211
3097_400557,1,1,1,1,1,1,1,20260225,20260307
3098_400558,1,1,1,1,1,1,1,20260308,20260406
3099_400559,1,1,1,1,1,1,1,20260407,20260613
3100_400560,1,1,1,1,1,1,1,20260614,20261212
3101_400562,1,1,1,1,1,1,1,20260225,20260307
3102_400563,1,1,1,1,1,1,1,20260308,20260406
3103_400564,1,1,1,1,1,1,1,20260407,20260412
310_397360,1,1,1,1,1,0,0,20260615,20261211
3104_400565,1,1,1,1,1,1,1,20260413,20260417
3105_400566,1,1,1,1,1,1,1,20260418,20260613
3106_400567,1,1,1,1,1,1,1,20260614,20261212
3107_400569,1,1,1,1,1,1,1,20260225,20260307
3108_400571,1,1,1,1,1,1,1,20260308,20260406
3109_400572,1,1,1,1,1,1,1,20260407,20260417
3110_400573,1,1,1,1,1,1,1,20260418,20260613
3111_400574,1,1,1,1,1,1,1,20260614,20261212
3112_400576,1,1,1,1,1,1,1,20260225,20260307
3113_400577,1,1,1,1,1,1,1,20260308,20260417
311_397361,1,1,1,1,1,1,1,20260225,20260307
3114_400578,1,1,1,1,1,1,1,20260418,20260613
3115_400579,1,1,1,1,1,1,1,20260614,20261212
3116_400581,1,1,1,1,1,1,1,20260225,20260307
3117_400582,1,1,1,1,1,1,1,20260308,20260406
3118_400583,1,1,1,1,1,1,1,20260407,20260417
3119_400584,1,1,1,1,1,1,1,20260418,20260613
3120_400585,1,1,1,1,1,1,1,20260614,20261212
3121_400586,1,1,1,1,1,1,1,20260225,20260307
3122_400587,1,1,1,1,1,1,1,20260308,20260412
3123_400588,1,1,1,1,1,1,1,20260315,20260320
312_397362,1,1,1,1,1,1,1,20260308,20260613
3124_400589,1,1,1,1,1,1,1,20260413,20260504
3125_400590,1,1,1,1,1,1,1,20260422,20260422
3126_400591,1,1,1,1,1,1,1,20260505,20260613
3127_400592,0,1,1,1,1,1,1,20260512,20260524
3128_400593,1,1,1,1,1,1,1,20260614,20261212
3129_400594,1,1,1,1,1,1,1,20260225,20260307
3130_400595,1,1,1,1,1,1,1,20260308,20260403
3131_400596,1,1,1,1,1,1,1,20260404,20260418
3132_400597,1,1,1,1,1,1,1,20260419,20260613
3133_400598,1,1,1,1,1,1,1,20260614,20261212
313_397363,1,1,1,1,1,1,1,20260614,20261212
3134_400599,1,1,1,1,1,1,1,20260225,20260307
3135_400600,1,1,1,1,1,1,1,20260308,20260403
3136_400601,1,1,1,1,1,1,1,20260404,20260412
3137_400602,1,1,1,1,1,1,1,20260413,20260515
3138_400603,1,1,1,1,1,1,1,20260516,20260613
3139_400604,1,1,1,1,1,1,1,20260614,20261212
31_397027,1,1,1,1,1,1,1,20260614,20261212
3140_400605,1,1,1,1,1,1,1,20260225,20260307
3141_400606,1,1,1,1,1,1,1,20260308,20260403
3142_400607,1,1,1,1,1,1,1,20260404,20260412
3143_400608,1,1,1,1,1,1,1,20260413,20260613
314_397364,1,1,1,1,1,1,1,20260225,20260307
3144_400609,1,1,1,1,1,1,1,20260614,20261212
3145_400610,0,0,0,0,0,1,1,20260225,20260307
3146_400611,0,0,0,0,0,1,1,20260308,20260329
3147_400612,0,0,0,0,0,1,1,20260404,20260412
3148_400613,0,0,0,0,0,1,1,20260418,20260613
3149_400614,0,0,0,0,0,1,1,20260614,20261212
3150_400615,1,1,1,1,1,0,0,20260225,20260306
3151_400616,1,1,1,1,1,0,0,20260309,20260403
3152_400617,1,1,1,1,1,1,1,20260407,20260410
3153_400618,1,1,1,1,1,0,0,20260413,20260612
315_397365,1,1,1,1,1,1,1,20260308,20260613
3154_400619,1,1,1,1,1,0,0,20260615,20261211
3155_400620,1,1,1,1,1,1,1,20260614,20261212
3156_400621,1,1,1,1,1,1,1,20260614,20261212
3157_400622,1,1,1,1,1,0,0,20260225,20260306
3158_400623,1,1,1,1,1,0,0,20260309,20260318
3159_400624,1,1,1,1,1,0,0,20260319,20260612
3160_400625,1,1,1,1,1,0,0,20260615,20261211
3161_400626,0,0,0,0,0,1,1,20260225,20260307
3162_400627,0,0,0,0,0,1,1,20260308,20260613
3163_400628,0,0,0,0,0,1,1,20260614,20261212
316_397366,1,1,1,1,1,1,1,20260614,20261212
3164_400629,1,1,1,1,1,1,1,20260225,20260307
3165_400630,1,1,1,1,1,1,1,20260308,20260318
3166_400631,1,1,1,1,1,1,1,20260319,20260613
3167_400632,1,1,1,1,1,1,1,20260614,20261212
3168_400633,0,0,0,0,0,1,1,20260225,20260307
3169_400634,0,0,0,0,0,1,1,20260308,20260613
3170_400635,0,0,0,0,0,1,1,20260614,20261212
3171_400636,1,1,1,1,1,0,0,20260225,20260306
3172_400637,1,1,1,1,1,0,0,20260309,20260318
3173_400638,1,1,1,1,1,0,0,20260319,20260612
317_397367,1,1,1,1,1,0,0,20260225,20260306
3174_400639,1,1,1,1,1,0,0,20260615,20261211
3175_400640,1,1,1,1,1,1,1,20260225,20260307
3176_400641,1,1,1,1,1,1,1,20260308,20260318
3177_400642,1,1,1,1,1,1,1,20260319,20260613
3178_400643,1,1,1,1,1,1,1,20260614,20261212
3179_400645,1,1,1,1,1,0,0,20260225,20260306
3180_400647,0,0,0,0,0,1,1,20260225,20260307
3181_400648,0,0,0,0,0,1,1,20260308,20260613
3182_400649,1,1,1,1,1,0,0,20260309,20260612
3183_400650,1,1,1,1,1,1,1,20260319,20260319
318_397368,1,1,1,1,1,0,0,20260309,20260612
3184_400651,0,0,0,0,0,1,1,20260614,20261212
3185_400652,1,1,1,1,1,0,0,20260615,20261211
3186_400653,0,0,0,0,0,1,1,20260418,20260524
3187_400654,0,0,0,0,0,1,1,20260530,20260607
3188_400655,1,1,1,1,1,1,1,20260613,20260613
3189_400656,0,0,0,0,0,1,1,20260614,20260927
3190_400657,1,1,1,1,1,0,0,20260225,20260306
3191_400658,1,1,1,1,1,0,0,20260309,20260318
3192_400659,1,1,1,1,1,0,0,20260319,20260612
3193_400660,1,1,1,1,1,0,0,20260615,20261211
319_397369,1,1,1,1,1,0,0,20260615,20261211
3194_400661,0,0,0,0,0,1,1,20260225,20260307
3195_400662,0,0,0,0,0,1,1,20260308,20260613
3196_400663,0,0,0,0,0,1,1,20260614,20261212
3197_400664,0,0,0,0,0,1,1,20260225,20260307
3198_400665,1,1,1,1,1,0,0,20260225,20260306
3199_400667,0,0,0,0,0,1,1,20260308,20260314
3200_400668,1,1,1,1,1,1,1,20260309,20260313
3201_400669,1,1,1,1,1,1,1,20260315,20260315
3202_400670,1,1,1,1,1,0,0,20260316,20260612
3203_400671,0,0,0,0,0,1,1,20260321,20260613
320_397370,0,0,0,0,0,1,1,20260225,20260307
3204_400672,1,1,1,1,1,1,1,20260614,20261212
3205_400673,1,1,1,1,1,1,1,20260225,20260307
3206_400674,1,1,1,1,1,1,1,20260308,20260613
3207_400675,1,1,1,1,1,1,1,20260614,20261212
3208_400676,1,1,1,1,1,0,0,20260225,20260306
3209_400677,1,1,1,1,1,0,0,20260309,20260612
3210_400678,1,1,1,1,1,1,1,20260614,20261212
3211_400679,0,0,0,0,0,1,1,20260225,20260307
3212_400680,0,0,0,0,0,1,1,20260308,20260613
3213_400681,1,1,1,1,1,0,0,20260615,20261211
321_397371,0,0,0,0,0,1,1,20260308,20260613
3214_400682,1,1,1,1,1,1,1,20260225,20260307
3215_400683,1,1,1,1,1,1,1,20260308,20260613
3216_400684,0,0,0,0,0,1,1,20260614,20261212
3217_400685,1,1,1,1,1,1,1,20260225,20260307
3218_400686,1,1,1,1,1,1,1,20260308,20260613
3219_400687,1,1,1,1,1,1,1,20260614,20261212
3220_400688,1,1,1,1,1,1,1,20260225,20260307
3221_400689,1,1,1,1,1,1,1,20260308,20260613
3222_400690,1,1,1,1,1,1,1,20260614,20261212
3223_400691,1,1,1,1,1,1,1,20260225,20260307
322_397372,0,0,0,0,0,1,1,20260614,20261212
3224_400692,1,1,1,1,1,1,1,20260308,20260613
3225_400693,1,1,1,1,1,1,1,20260614,20261212
3226_400694,1,1,1,1,1,1,1,20260225,20260307
3227_400695,1,1,1,1,1,1,1,20260308,20260613
3228_400696,1,1,1,1,1,1,1,20260614,20261212
3229_400697,1,1,1,1,1,1,1,20260225,20260307
3230_400698,1,1,1,1,1,1,1,20260308,20260613
3231_400699,1,1,1,1,1,1,1,20260614,20261212
3232_400700,1,1,1,1,1,1,1,20260225,20260307
3233_400701,1,1,1,1,1,1,1,20260308,20260613
323_397373,0,0,0,0,0,1,1,20260225,20260307
3234_400702,1,1,1,1,1,1,1,20260614,20261212
3235_400703,1,1,1,1,1,1,1,20260225,20260307
3236_400704,1,1,1,1,1,1,1,20260308,20260613
3237_400705,1,1,1,1,1,1,1,20260614,20261212
3238_400706,1,1,1,1,1,1,1,20260225,20260307
3239_400707,1,1,1,1,1,1,1,20260308,20260613
32_397028,1,1,1,1,1,1,1,20260225,20260307
3240_400708,1,1,1,1,1,1,1,20260614,20261212
3241_400709,1,1,1,1,1,1,1,20260225,20260307
3242_400710,1,1,1,1,1,1,1,20260308,20260613
3243_400711,1,1,1,1,1,1,1,20260614,20261212
324_397374,0,0,0,0,0,1,1,20260308,20260613
3244_400712,1,1,1,1,1,1,1,20260225,20260307
3245_400713,1,1,1,1,1,1,1,20260308,20260613
3246_400714,1,1,1,1,1,1,1,20260614,20261212
3247_400715,1,1,1,1,1,1,1,20260225,20260307
